广东频道,#genre#
CCTV-4,http://171.88.123.87:4022/rtp/239.93.1.105:5140$1920x1080
CCTV-4,http://220.166.249.164:4000/rtp/239.93.1.105:5140$1920x1080
CCTV-4,http://115.207.183.14:8881/rtp/233.50.200.101:5140$1920x1080
CCTV-4,http://183.141.23.200:19888/rtp/233.50.200.101:5140$1920x1080
CCTV-4,http://220.187.173.145:4022/rtp/233.50.200.101:5140$1920x1080
CCTV-4,http://115.234.227.164:8808/rtp/233.50.200.101:5140$1920x1080
CCTV-4,http://115.230.189.122:9999/rtp/233.50.200.101:5140$1920x1080
CCTV-4,http://60.178.149.113:4022/rtp/233.50.200.101:5140$1920x1080
CCTV-4,http://183.141.43.219:8888/rtp/233.50.200.101:5140$1920x1080
CCTV-4,http://115.207.183.14:8881/rtp/233.50.201.4:5140$1920x1080
CCTV-4,http://183.141.23.200:19888/rtp/233.50.201.4:5140$1920x1080
CCTV-4,http://220.187.173.145:4022/rtp/233.50.201.4:5140$1920x1080
CCTV-4,http://115.234.227.164:8808/rtp/233.50.201.4:5140$1920x1080
CCTV-4,http://115.230.189.122:9999/rtp/233.50.201.4:5140$1920x1080
CCTV-4,http://60.178.149.113:4022/rtp/233.50.201.4:5140$1920x1080
CCTV-4,http://183.141.43.219:8888/rtp/233.50.201.4:5140$1920x1080
CCTV-4,http://27.10.224.44:8002/rtp/225.0.4.176:7980$1920x1080
CCTV-4,http://27.10.214.72:8002/rtp/225.0.4.176:7980$1920x1080
CCTV-5,http://119.166.159.120:6666/udp/239.253.254.192:8000$1920x1080
CCTV-5,http://[2409:8087:1a0b:df::4019]/ottrrs.hl.chinamobile.com/PLTV/1/224/3221226469/index.m3u8$IPv6
CCTV-5,http://171.213.130.23:8088/rtp/239.93.42.37:5140$1920x1080
CCTV-5,http://171.213.203.64:8088/rtp/239.93.42.37:5140$1920x1080
CCTV-5,http://125.71.189.66:8008/rtp/239.93.42.37:5140$1920x1080
CCTV-5,http://xeace.cn:8888/rtp/239.93.42.37:5140$1920x1080
CCTV-5,http://wouu.net:9977/rtp/239.93.42.37:5140$1920x1080
CCTV-5,http://yuzhe.ltd:5555/rtp/239.93.42.37:5140$1920x1080
CCTV-5,http://171.88.123.87:4022/rtp/239.93.42.37:5140$1920x1080
CCTV-5,http://220.166.249.164:4000/rtp/239.93.42.37:5140$1920x1080
CCTV-5,http://115.207.183.14:8881/rtp/233.50.201.197:5140$1920x1080
CCTV-5,http://183.141.23.200:19888/rtp/233.50.201.197:5140$1920x1080
CCTV-5,http://220.187.173.145:4022/rtp/233.50.201.197:5140$1920x1080
CCTV-5,http://115.234.227.164:8808/rtp/233.50.201.197:5140$1920x1080
CCTV-5,http://115.230.189.122:9999/rtp/233.50.201.197:5140$1920x1080
CCTV-5,http://60.178.149.113:4022/rtp/233.50.201.197:5140$1920x1080
CCTV-5,http://183.141.43.219:8888/rtp/233.50.201.197:5140$1920x1080
CCTV-5,http://115.207.183.14:8881/rtp/233.50.201.17:5140$1920x1080
CCTV-5,http://183.141.23.200:19888/rtp/233.50.201.17:5140$1920x1080
CCTV-5,http://220.187.173.145:4022/rtp/233.50.201.17:5140$1920x1080
CCTV-5,http://115.234.227.164:8808/rtp/233.50.201.17:5140$1920x1080
CCTV-5,http://115.230.189.122:9999/rtp/233.50.201.17:5140$1920x1080
CCTV-5,http://60.178.149.113:4022/rtp/233.50.201.17:5140$1920x1080
CCTV-5,http://183.141.43.219:8888/rtp/233.50.201.17:5140$1920x1080
CCTV-5,http://27.10.224.44:8002/rtp/225.0.4.143:7980$1920x1080
CCTV-5,http://27.10.214.72:8002/rtp/225.0.4.143:7980$1920x1080
CCTV-5,http://27.8.238.228:8002/rtp/225.0.4.143:7980$1920x1080
CCTV-5,http://211.158.44.112:8888/rtp/225.0.4.143:7980$1920x1080
CCTV-5,http://27.11.56.212:8001/rtp/225.0.4.143:7980$1920x1080
CCTV-5,http://27.11.251.221:8001/rtp/225.0.4.143:7980$1920x1080
CCTV-5+,http://119.98.133.99:4022/rtp/239.69.1.12:9712$3840x2160
CCTV-5+,http://58.48.200.208:12312/rtp/239.69.1.12:9712$3840x2160
CCTV-5+,http://61.55.46.35:4022/rtp/239.253.92.82:8013$1920x1080
CCTV-5+,http://125.82.171.210:8888/udp/235.254.199.121:7980$1920x1080
CCTV-5+,http://www.xingwen.online:9810/rtp/239.253.92.82:8013$1920x1080
CCTV-5+,http://112.226.139.185:9999/udp/239.253.254.80:8000$1920x1080
CCTV-5+,http://183.141.43.219:8888/udp/233.50.201.220:5140$1920x1080
CCTV-5+,http://[2409:8087:1a01:df::4003]/TVOD/88888888/224/3221225507/main.m3u8$IPv6
CCTV-5+,http://171.213.130.23:8088/rtp/239.93.1.36:8004$1920x1080
CCTV-5+,http://171.213.203.64:8088/rtp/239.93.1.36:8004$1920x1080
CCTV-5+,http://125.71.189.66:8008/rtp/239.93.1.36:8004$1920x1080
CCTV-5+,http://xeace.cn:8888/rtp/239.93.1.36:8004$1920x1080
CCTV-5+,http://wouu.net:9977/rtp/239.93.1.36:8004$1920x1080
CCTV-5+,http://yuzhe.ltd:5555/rtp/239.93.1.36:8004$1920x1080
CCTV-5+,http://171.88.123.87:4022/rtp/239.93.1.36:8004$1920x1080
CCTV-5+,http://220.166.249.164:4000/rtp/239.93.1.36:8004$1920x1080
CCTV-5+,http://115.207.183.14:8881/rtp/233.50.201.220:5140$1920x1080
CCTV-5+,http://183.141.23.200:19888/rtp/233.50.201.220:5140$1920x1080
CCTV-5+,http://220.187.173.145:4022/rtp/233.50.201.220:5140$1920x1080
CCTV-5+,http://115.234.227.164:8808/rtp/233.50.201.220:5140$1920x1080
CCTV-5+,http://115.230.189.122:9999/rtp/233.50.201.220:5140$1920x1080
CCTV-5+,http://60.178.149.113:4022/rtp/233.50.201.220:5140$1920x1080
CCTV-5+,http://183.141.43.219:8888/rtp/233.50.201.220:5140$1920x1080
CCTV-5+,http://27.10.224.44:8002/rtp/225.0.4.73:7980$1920x1080
CCTV-5+,http://27.10.214.72:8002/rtp/225.0.4.73:7980$1920x1080
CCTV-5+,http://27.8.238.228:8002/rtp/225.0.4.73:7980$1920x1080
CCTV-5+,http://211.158.44.112:8888/rtp/225.0.4.73:7980$1920x1080
CCTV-5+,http://27.11.56.212:8001/rtp/225.0.4.73:7980$1920x1080
CCTV-5+,http://27.11.251.221:8001/rtp/225.0.4.73:7980$1920x1080
CCTV-5+,http://220.192.1.49:8002/rtp/225.0.4.73:7980$1920x1080
CCTV-6,http://mobilelive-timeshift.ysp.cctv.cn/timeshift/ysp/2013693901/timeshift.m3u8?delay=0
CCTV-6,http://171.213.130.23:8088/rtp/239.93.1.13:2226$1920x1080
CCTV-6,http://171.213.203.64:8088/rtp/239.93.1.13:2226$1920x1080
CCTV-6,http://125.71.189.66:8008/rtp/239.93.1.13:2226$1920x1080
CCTV-6,http://xeace.cn:8888/rtp/239.93.1.13:2226$1920x1080
CCTV-6,http://wouu.net:9977/rtp/239.93.1.13:2226$1920x1080
CCTV-6,http://yuzhe.ltd:5555/rtp/239.93.1.13:2226$1920x1080
CCTV-6,http://171.88.123.87:4022/rtp/239.93.1.13:2226$1920x1080
CCTV-6,http://220.166.249.164:4000/rtp/239.93.1.13:2226$1920x1080
CCTV-6,http://115.207.183.14:8881/rtp/233.50.201.198:5140$1920x1080
CCTV-6,http://183.141.23.200:19888/rtp/233.50.201.198:5140$1920x1080
CCTV-6,http://220.187.173.145:4022/rtp/233.50.201.198:5140$1920x1080
CCTV-6,http://115.234.227.164:8808/rtp/233.50.201.198:5140$1920x1080
CCTV-6,http://115.230.189.122:9999/rtp/233.50.201.198:5140$1920x1080
CCTV-6,http://60.178.149.113:4022/rtp/233.50.201.198:5140$1920x1080
CCTV-6,http://183.141.43.219:8888/rtp/233.50.201.198:5140$1920x1080
CCTV-6,http://115.207.183.14:8881/rtp/233.50.201.18:5140$1920x1080
CCTV-6,http://183.141.23.200:19888/rtp/233.50.201.18:5140$1920x1080
CCTV-6,http://220.187.173.145:4022/rtp/233.50.201.18:5140$1920x1080
CCTV-6,http://115.234.227.164:8808/rtp/233.50.201.18:5140$1920x1080
CCTV-6,http://115.230.189.122:9999/rtp/233.50.201.18:5140$1920x1080
CCTV-6,http://60.178.149.113:4022/rtp/233.50.201.18:5140$1920x1080
CCTV-6,http://183.141.43.219:8888/rtp/233.50.201.18:5140$1920x1080
CCTV-6,http://27.10.224.44:8002/rtp/225.0.4.144:7980$1920x1080
CCTV-6,http://27.10.214.72:8002/rtp/225.0.4.144:7980$1920x1080
CCTV-6,http://27.8.238.228:8002/rtp/225.0.4.144:7980$1920x1080
CCTV-6,http://211.158.44.112:8888/rtp/225.0.4.144:7980$1920x1080
CCTV-6,http://27.11.56.212:8001/rtp/225.0.4.144:7980$1920x1080
CCTV-6,http://27.11.251.221:8001/rtp/225.0.4.144:7980$1920x1080
CCTV-6,http://220.192.1.49:8002/rtp/225.0.4.144:7980$1920x1080
CCTV-7,http://221.205.129.229:9999/tsfile/live/0007_1.m3u8
CCTV-7,http://222.243.221.54:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-7,http://[2409:8087:1a01:df::4005]/TVOD/88888888/224/3221225671/main.m3u8$IPv6
CCTV-7,https://piccpndali.v.myalicdn.com/audio/cctv7_2.m3u8
CCTV-7,http://171.213.130.23:8088/rtp/239.93.1.67:5140$1920x1080
CCTV-7,http://171.213.203.64:8088/rtp/239.93.1.67:5140$1920x1080
CCTV-7,http://125.71.189.66:8008/rtp/239.93.1.67:5140$1920x1080
CCTV-7,http://xeace.cn:8888/rtp/239.93.1.67:5140$1920x1080
CCTV-7,http://wouu.net:9977/rtp/239.93.1.67:5140$1920x1080
CCTV-7,http://yuzhe.ltd:5555/rtp/239.93.1.67:5140$1920x1080
CCTV-7,http://171.88.123.87:4022/rtp/239.93.1.67:5140$1920x1080
CCTV-7,http://220.166.249.164:4000/rtp/239.93.1.67:5140$1920x1080
CCTV-7,http://115.207.183.14:8881/rtp/233.50.201.120:5140$1920x1080
CCTV-7,http://183.141.23.200:19888/rtp/233.50.201.120:5140$1920x1080
CCTV-7,http://220.187.173.145:4022/rtp/233.50.201.120:5140$1920x1080
CCTV-7,http://115.234.227.164:8808/rtp/233.50.201.120:5140$1920x1080
CCTV-7,http://115.230.189.122:9999/rtp/233.50.201.120:5140$1920x1080
CCTV-7,http://60.178.149.113:4022/rtp/233.50.201.120:5140$1920x1080
CCTV-7,http://183.141.43.219:8888/rtp/233.50.201.120:5140$1920x1080
CCTV-7,http://115.207.183.14:8881/rtp/233.50.201.7:5140$1920x1080
CCTV-7,http://183.141.23.200:19888/rtp/233.50.201.7:5140$1920x1080
CCTV-7,http://220.187.173.145:4022/rtp/233.50.201.7:5140$1920x1080
CCTV-7,http://115.234.227.164:8808/rtp/233.50.201.7:5140$1920x1080
CCTV-7,http://115.230.189.122:9999/rtp/233.50.201.7:5140$1920x1080
CCTV-7,http://60.178.149.113:4022/rtp/233.50.201.7:5140$1920x1080
CCTV-7,http://183.141.43.219:8888/rtp/233.50.201.7:5140$1920x1080
CCTV-7,http://27.10.224.44:8002/rtp/225.0.4.127:7980$1920x1080
CCTV-7,http://27.10.214.72:8002/rtp/225.0.4.127:7980$1920x1080
CCTV-7,http://27.8.238.228:8002/rtp/225.0.4.127:7980$1920x1080
CCTV-7,http://211.158.44.112:8888/rtp/225.0.4.127:7980$1920x1080
CCTV-8,http://[2409:8087:1a01:df::4051]/TVOD/88888888/224/3221225795/main.m3u8$IPv6
CCTV-8,http://171.213.130.23:8088/rtp/239.93.42.39:5140$1920x1080
CCTV-8,http://171.213.203.64:8088/rtp/239.93.42.39:5140$1920x1080
CCTV-8,http://125.71.189.66:8008/rtp/239.93.42.39:5140$1920x1080
CCTV-8,http://xeace.cn:8888/rtp/239.93.42.39:5140$1920x1080
CCTV-8,http://wouu.net:9977/rtp/239.93.42.39:5140$1920x1080
CCTV-8,http://yuzhe.ltd:5555/rtp/239.93.42.39:5140$1920x1080
CCTV-8,http://171.88.123.87:4022/rtp/239.93.42.39:5140$1920x1080
CCTV-8,http://220.166.249.164:4000/rtp/239.93.42.39:5140$1920x1080
CCTV-8,http://115.207.183.14:8881/rtp/233.50.201.199:5140$1920x1080
CCTV-8,http://183.141.23.200:19888/rtp/233.50.201.199:5140$1920x1080
CCTV-8,http://220.187.173.145:4022/rtp/233.50.201.199:5140$1920x1080
CCTV-8,http://115.234.227.164:8808/rtp/233.50.201.199:5140$1920x1080
CCTV-8,http://115.230.189.122:9999/rtp/233.50.201.199:5140$1920x1080
CCTV-8,http://60.178.149.113:4022/rtp/233.50.201.199:5140$1920x1080
CCTV-8,http://183.141.43.219:8888/rtp/233.50.201.199:5140$1920x1080
CCTV-8,http://115.207.183.14:8881/rtp/233.50.201.19:5140$1920x1080
CCTV-8,http://183.141.23.200:19888/rtp/233.50.201.19:5140$1920x1080
CCTV-8,http://220.187.173.145:4022/rtp/233.50.201.19:5140$1920x1080
CCTV-8,http://115.234.227.164:8808/rtp/233.50.201.19:5140$1920x1080
CCTV-8,http://115.230.189.122:9999/rtp/233.50.201.19:5140$1920x1080
CCTV-8,http://60.178.149.113:4022/rtp/233.50.201.19:5140$1920x1080
CCTV-8,http://183.141.43.219:8888/rtp/233.50.201.19:5140$1920x1080
CCTV-8,http://27.10.224.44:8002/rtp/225.0.4.137:7980$1920x1080
CCTV-8,http://27.10.214.72:8002/rtp/225.0.4.137:7980$1920x1080
CCTV-8,http://27.8.238.228:8002/rtp/225.0.4.137:7980$1920x1080
CCTV-8,http://211.158.44.112:8888/rtp/225.0.4.137:7980$1920x1080
CCTV-8,http://27.11.56.212:8001/rtp/225.0.4.137:7980$1920x1080
CCTV-8,http://27.11.251.221:8001/rtp/225.0.4.137:7980$1920x1080
CCTV-8,http://220.192.1.49:8002/rtp/225.0.4.137:7980$1920x1080
CCTV-9,http://220.173.254.76:6666/udp/239.81.0.117:4056$1920x1080
CCTV-9,http://171.213.130.23:8088/rtp/239.93.1.24:5140$1920x1080
CCTV-9,http://171.213.203.64:8088/rtp/239.93.1.24:5140$1920x1080
CCTV-9,http://125.71.189.66:8008/rtp/239.93.1.24:5140$1920x1080
CCTV-9,http://xeace.cn:8888/rtp/239.93.1.24:5140$1920x1080
CCTV-9,http://wouu.net:9977/rtp/239.93.1.24:5140$1920x1080
CCTV-9,http://yuzhe.ltd:5555/rtp/239.93.1.24:5140$1920x1080
CCTV-9,http://171.88.123.87:4022/rtp/239.93.1.24:5140$1920x1080
CCTV-9,http://220.166.249.164:4000/rtp/239.93.1.24:5140$1920x1080
CCTV-9,http://115.207.183.14:8881/rtp/233.50.201.121:5140$1920x1080
CCTV-9,http://183.141.23.200:19888/rtp/233.50.201.121:5140$1920x1080
CCTV-9,http://220.187.173.145:4022/rtp/233.50.201.121:5140$1920x1080
CCTV-9,http://115.234.227.164:8808/rtp/233.50.201.121:5140$1920x1080
CCTV-9,http://115.230.189.122:9999/rtp/233.50.201.121:5140$1920x1080
CCTV-9,http://60.178.149.113:4022/rtp/233.50.201.121:5140$1920x1080
CCTV-9,http://183.141.43.219:8888/rtp/233.50.201.121:5140$1920x1080
CCTV-9,http://27.10.224.44:8002/rtp/225.0.4.131:7980$1920x1080
CCTV-9,http://27.10.214.72:8002/rtp/225.0.4.131:7980$1920x1080
CCTV-9,http://27.8.238.228:8002/rtp/225.0.4.131:7980$1920x1080
CCTV-9,http://211.158.44.112:8888/rtp/225.0.4.131:7980$1920x1080
CCTV-9,http://27.11.56.212:8001/rtp/225.0.4.131:7980$1920x1080
CCTV-9,http://27.11.251.221:8001/rtp/225.0.4.131:7980$1920x1080
CCTV-9,http://220.192.1.49:8002/rtp/225.0.4.131:7980$1920x1080
CCTV-9,http://27.11.51.68:8004/rtp/225.0.4.131:7980$1920x1080
CCTV-9,http://27.9.88.212:8004/rtp/225.0.4.131:7980$1920x1080
CCTV-9,http://27.11.63.14:8001/rtp/225.0.4.131:7980$1920x1080
CCTV-9,http://123.145.57.77:8002/rtp/225.0.4.131:7980$1920x1080
CCTV-9,http://123.144.28.111:8002/rtp/225.0.4.131:7980$1920x1080
CCTV-9,http://183.66.15.138:4070/rtp/235.254.198.58:1508$1920x1080
CCTV-9,http://183.66.15.138:4070/rtp/235.254.198.5:1296$1920x1080
CCTV-10,http://ycsj.aguihome.com:4022/rtp/233.50.201.122:5140$1920x1080
CCTV-10,http://[2409:8087:1a01:df::4023]/TVOD/88888888/224/3221225677/main.m3u8$IPv6
CCTV-10,http://[2409:8087:1a01:df::4027]/TVOD/88888888/224/3221226128/main.m3u8$IPv6
CCTV-10,http://171.213.130.23:8088/rtp/239.93.1.28:5140$1920x1080
CCTV-10,http://171.213.203.64:8088/rtp/239.93.1.28:5140$1920x1080
CCTV-10,http://125.71.189.66:8008/rtp/239.93.1.28:5140$1920x1080
CCTV-10,http://xeace.cn:8888/rtp/239.93.1.28:5140$1920x1080
CCTV-10,http://wouu.net:9977/rtp/239.93.1.28:5140$1920x1080
CCTV-10,http://yuzhe.ltd:5555/rtp/239.93.1.28:5140$1920x1080
CCTV-10,http://171.88.123.87:4022/rtp/239.93.1.28:5140$1920x1080
CCTV-10,http://220.166.249.164:4000/rtp/239.93.1.28:5140$1920x1080
CCTV-10,http://115.207.183.14:8881/rtp/233.50.201.122:5140$1920x1080
CCTV-10,http://183.141.23.200:19888/rtp/233.50.201.122:5140$1920x1080
CCTV-10,http://220.187.173.145:4022/rtp/233.50.201.122:5140$1920x1080
CCTV-10,http://115.234.227.164:8808/rtp/233.50.201.122:5140$1920x1080
CCTV-10,http://115.230.189.122:9999/rtp/233.50.201.122:5140$1920x1080
CCTV-10,http://60.178.149.113:4022/rtp/233.50.201.122:5140$1920x1080
CCTV-10,http://183.141.43.219:8888/rtp/233.50.201.122:5140$1920x1080
CCTV-10,http://115.207.183.14:8881/rtp/233.50.201.10:5140$1920x1080
CCTV-10,http://183.141.23.200:19888/rtp/233.50.201.10:5140$1920x1080
CCTV-10,http://220.187.173.145:4022/rtp/233.50.201.10:5140$1920x1080
CCTV-10,http://115.234.227.164:8808/rtp/233.50.201.10:5140$1920x1080
CCTV-10,http://115.230.189.122:9999/rtp/233.50.201.10:5140$1920x1080
CCTV-10,http://60.178.149.113:4022/rtp/233.50.201.10:5140$1920x1080
CCTV-10,http://183.141.43.219:8888/rtp/233.50.201.10:5140$1920x1080
CCTV-10,http://27.10.224.44:8002/rtp/225.0.4.130:7980$1920x1080
CCTV-10,http://27.10.214.72:8002/rtp/225.0.4.130:7980$1920x1080
CCTV-10,http://27.8.238.228:8002/rtp/225.0.4.130:7980$1920x1080
CCTV-10,http://211.158.44.112:8888/rtp/225.0.4.130:7980$1920x1080
CCTV-10,http://27.11.56.212:8001/rtp/225.0.4.130:7980$1920x1080
CCTV-11,http://[2409:8087:1a01:df::4037]/TVOD/88888888/224/3221226123/main.m3u8$IPv6
CCTV-11,http://171.213.130.23:8088/rtp/239.93.0.102:5140$1920x1080
CCTV-11,http://171.213.203.64:8088/rtp/239.93.0.102:5140$1920x1080
CCTV-11,http://125.71.189.66:8008/rtp/239.93.0.102:5140$1920x1080
CCTV-11,http://xeace.cn:8888/rtp/239.93.0.102:5140$1920x1080
CCTV-11,http://wouu.net:9977/rtp/239.93.0.102:5140$1920x1080
CCTV-11,http://yuzhe.ltd:5555/rtp/239.93.0.102:5140$1920x1080
CCTV-11,http://171.88.123.87:4022/rtp/239.93.0.102:5140$1920x1080
CCTV-11,http://220.166.249.164:4000/rtp/239.93.0.102:5140$1920x1080
CCTV-11,http://115.207.183.14:8881/rtp/233.50.201.11:5140$1920x1080
CCTV-11,http://183.141.23.200:19888/rtp/233.50.201.11:5140$1920x1080
CCTV-11,http://220.187.173.145:4022/rtp/233.50.201.11:5140$1920x1080
CCTV-11,http://115.234.227.164:8808/rtp/233.50.201.11:5140$1920x1080
CCTV-11,http://115.230.189.122:9999/rtp/233.50.201.11:5140$1920x1080
CCTV-11,http://60.178.149.113:4022/rtp/233.50.201.11:5140$1920x1080
CCTV-11,http://183.141.43.219:8888/rtp/233.50.201.11:5140$1920x1080
CCTV-11,http://27.10.224.44:8002/rtp/225.0.4.218:7980$1920x1080
CCTV-11,http://27.10.214.72:8002/rtp/225.0.4.218:7980$1920x1080
CCTV-11,http://27.8.238.228:8002/rtp/225.0.4.218:7980$1920x1080
CCTV-11,http://211.158.44.112:8888/rtp/225.0.4.218:7980$1920x1080
CCTV-11,http://27.11.56.212:8001/rtp/225.0.4.218:7980$1920x1080
CCTV-11,http://27.11.251.221:8001/rtp/225.0.4.218:7980$1920x1080
CCTV-11,http://220.192.1.49:8002/rtp/225.0.4.218:7980$1920x1080
CCTV-11,http://27.11.51.68:8004/rtp/225.0.4.218:7980$1920x1080
CCTV-11,http://27.9.88.212:8004/rtp/225.0.4.218:7980$1920x1080
CCTV-11,http://27.11.63.14:8001/rtp/225.0.4.218:7980$1920x1080
CCTV-11,http://123.145.57.77:8002/rtp/225.0.4.218:7980$1920x1080
CCTV-11,http://123.144.28.111:8002/rtp/225.0.4.218:7980$1920x1080
CCTV-11,http://183.66.15.138:4070/rtp/235.254.198.7:1304$1920x1080
CCTV-11,http://118.251.62.213:8888/rtp/239.76.245.251:1234$1920x1080
CCTV-12,http://[2409:8087:1a01:df::4033]/TVOD/88888888/224/3221226130/main.m3u8$IPv6
CCTV-12,http://171.213.130.23:8088/rtp/239.93.1.30:8124$1920x1080
CCTV-12,http://171.213.203.64:8088/rtp/239.93.1.30:8124$1920x1080
CCTV-12,http://125.71.189.66:8008/rtp/239.93.1.30:8124$1920x1080
CCTV-12,http://xeace.cn:8888/rtp/239.93.1.30:8124$1920x1080
CCTV-12,http://wouu.net:9977/rtp/239.93.1.30:8124$1920x1080
CCTV-12,http://yuzhe.ltd:5555/rtp/239.93.1.30:8124$1920x1080
CCTV-12,http://171.88.123.87:4022/rtp/239.93.1.30:8124$1920x1080
CCTV-12,http://220.166.249.164:4000/rtp/239.93.1.30:8124$1920x1080
CCTV-12,http://115.207.183.14:8881/rtp/233.50.201.123:5140$1920x1080
CCTV-12,http://183.141.23.200:19888/rtp/233.50.201.123:5140$1920x1080
CCTV-12,http://220.187.173.145:4022/rtp/233.50.201.123:5140$1920x1080
CCTV-12,http://115.234.227.164:8808/rtp/233.50.201.123:5140$1920x1080
CCTV-12,http://115.230.189.122:9999/rtp/233.50.201.123:5140$1920x1080
CCTV-12,http://60.178.149.113:4022/rtp/233.50.201.123:5140$1920x1080
CCTV-12,http://183.141.43.219:8888/rtp/233.50.201.123:5140$1920x1080
CCTV-12,http://115.207.183.14:8881/rtp/233.50.201.12:5140$1920x1080
CCTV-12,http://183.141.23.200:19888/rtp/233.50.201.12:5140$1920x1080
CCTV-12,http://220.187.173.145:4022/rtp/233.50.201.12:5140$1920x1080
CCTV-12,http://115.234.227.164:8808/rtp/233.50.201.12:5140$1920x1080
CCTV-12,http://115.230.189.122:9999/rtp/233.50.201.12:5140$1920x1080
CCTV-12,http://60.178.149.113:4022/rtp/233.50.201.12:5140$1920x1080
CCTV-12,http://183.141.43.219:8888/rtp/233.50.201.12:5140$1920x1080
CCTV-12,http://27.10.224.44:8002/rtp/225.0.4.129:7980$1920x1080
CCTV-12,http://27.10.214.72:8002/rtp/225.0.4.129:7980$1920x1080
CCTV-12,http://27.8.238.228:8002/rtp/225.0.4.129:7980$1920x1080
CCTV-12,http://211.158.44.112:8888/rtp/225.0.4.129:7980$1920x1080
CCTV-12,http://27.11.56.212:8001/rtp/225.0.4.129:7980$1920x1080
CCTV-12,http://27.11.251.221:8001/rtp/225.0.4.129:7980$1920x1080
CCTV-12,http://220.192.1.49:8002/rtp/225.0.4.129:7980$1920x1080
CCTV-13,http://171.213.130.23:8088/rtp/239.93.0.66:5140$1920x1080
CCTV-13,http://171.213.203.64:8088/rtp/239.93.0.66:5140$1920x1080
CCTV-13,http://125.71.189.66:8008/rtp/239.93.0.66:5140$1920x1080
CCTV-13,http://xeace.cn:8888/rtp/239.93.0.66:5140$1920x1080
CCTV-13,http://wouu.net:9977/rtp/239.93.0.66:5140$1920x1080
CCTV-13,http://yuzhe.ltd:5555/rtp/239.93.0.66:5140$1920x1080
CCTV-13,http://171.88.123.87:4022/rtp/239.93.0.66:5140$1920x1080
CCTV-13,http://220.166.249.164:4000/rtp/239.93.0.66:5140$1920x1080
CCTV-13,http://115.207.183.14:8881/rtp/233.50.201.246:5140$1920x1080
CCTV-13,http://183.141.23.200:19888/rtp/233.50.201.246:5140$1920x1080
CCTV-13,http://220.187.173.145:4022/rtp/233.50.201.246:5140$1920x1080
CCTV-13,http://115.234.227.164:8808/rtp/233.50.201.246:5140$1920x1080
CCTV-13,http://115.230.189.122:9999/rtp/233.50.201.246:5140$1920x1080
CCTV-13,http://60.178.149.113:4022/rtp/233.50.201.246:5140$1920x1080
CCTV-13,http://183.141.43.219:8888/rtp/233.50.201.246:5140$1920x1080
CCTV-13,http://115.207.183.14:8881/rtp/233.50.201.13:5140$1920x1080
CCTV-13,http://183.141.23.200:19888/rtp/233.50.201.13:5140$1920x1080
CCTV-13,http://220.187.173.145:4022/rtp/233.50.201.13:5140$1920x1080
CCTV-13,http://115.234.227.164:8808/rtp/233.50.201.13:5140$1920x1080
CCTV-13,http://115.230.189.122:9999/rtp/233.50.201.13:5140$1920x1080
CCTV-13,http://60.178.149.113:4022/rtp/233.50.201.13:5140$1920x1080
CCTV-13,http://183.141.43.219:8888/rtp/233.50.201.13:5140$1920x1080
CCTV-13,http://27.10.224.44:8002/rtp/225.0.4.219:7980$1920x1080
CCTV-13,http://27.10.214.72:8002/rtp/225.0.4.219:7980$1920x1080
CCTV-13,http://27.8.238.228:8002/rtp/225.0.4.219:7980$1920x1080
CCTV-13,http://211.158.44.112:8888/rtp/225.0.4.219:7980$1920x1080
CCTV-13,http://27.11.56.212:8001/rtp/225.0.4.219:7980$1920x1080
CCTV-13,http://27.11.251.221:8001/rtp/225.0.4.219:7980$1920x1080
CCTV-13,http://220.192.1.49:8002/rtp/225.0.4.219:7980$1920x1080
CCTV-13,http://27.11.51.68:8004/rtp/225.0.4.219:7980$1920x1080
CCTV-14,http://120.234.5.29:6000/udp/239.20.0.202:2202$1920x1080
CCTV-14,http://222.241.154.37:9901/tsfile/live/23014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-14,http://60.210.100.54:352/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-14,http://115.207.183.14:8881/rtp/233.50.201.124:5140$1920x1080
CCTV-14,http://183.141.23.200:19888/rtp/233.50.201.124:5140$1920x1080
CCTV-14,http://220.187.173.145:4022/rtp/233.50.201.124:5140$1920x1080
CCTV-14,http://115.234.227.164:8808/rtp/233.50.201.124:5140$1920x1080
CCTV-14,http://115.230.189.122:9999/rtp/233.50.201.124:5140$1920x1080
CCTV-14,http://60.178.149.113:4022/rtp/233.50.201.124:5140$1920x1080
CCTV-14,http://183.141.43.219:8888/rtp/233.50.201.124:5140$1920x1080
CCTV-14,http://115.207.183.14:8881/rtp/233.50.201.14:5140$1920x1080
CCTV-14,http://183.141.23.200:19888/rtp/233.50.201.14:5140$1920x1080
CCTV-14,http://220.187.173.145:4022/rtp/233.50.201.14:5140$1920x1080
CCTV-14,http://115.234.227.164:8808/rtp/233.50.201.14:5140$1920x1080
CCTV-14,http://115.230.189.122:9999/rtp/233.50.201.14:5140$1920x1080
CCTV-14,http://60.178.149.113:4022/rtp/233.50.201.14:5140$1920x1080
CCTV-14,http://183.141.43.219:8888/rtp/233.50.201.14:5140$1920x1080
CCTV-14,http://27.10.224.44:8002/rtp/225.0.4.128:7980$1920x1080
